,client_id,transaction_volume,correspondant_name,correspondant_bank_name,date,direction
1287,37,32000,Frings O.H.G,COMMERZBANK,2018-03-17,in
1288,69,11000,Lindemann A.G.,SANTANDER,2019-03-22,in
1289,91,25000,Jahns AG & Co. KG,DEUTSCHE BANK,2021-05-25,in
1290,10,23000,Sander G.M.B.H.,DEUTSCHE BANK,2021-03-16,out
1291,28,24000,Prager O.H.G.,SANTANDER,2020-08-16,in
1292,17,49000,Maier AG und Co. KG,DEUTSCHE BANK,2020-10-22,in
1293,67,18000,Volk GMBH,WISE,2019-09-20,in
1294,90,41000,Wagener A.G,DEUTSCHE BANK,2021-05-04,in
1295,76,46000,Köppe & Wesemann Gesellschaft mit beschränkter Haftung,COMMERZBANK,2019-07-27,in
1296,96,10000,Wiedenmann GmbH u. Co. KG,WISE,2018-10-02,out
1297,10,40000,Sander G.M.B.H.,REVOLUT,2019-04-01,out
1298,75,33000,Gräf A.G,COMMERZBANK,2018-03-19,in
1299,17,50000,Basler und Bongartz G.m.b.H.,SANTANDER,2020-05-08,out
1300,38,10000,Rosenberg u. Koop A.G.,REVOLUT,2020-01-22,in
1301,4,16000,Stoiber Offene Handelsgesellschaft,SANTANDER,2019-04-09,out
1302,4,21000,Reiser Kommanditgesellschaft,SANTANDER,2018-11-11,in
1303,38,10000,Penner GmbH und Co. KG,REVOLUT,2019-04-18,out
1304,99,37000,Ammon GmbH u. Co. KG,REVOLUT,2021-10-22,out
1305,16,12000,Büchel G.m.b.H.,WISE,2021-10-30,out
1306,43,12000,Rickert GmbH,COMMERZBANK,2018-06-07,out
1307,7,33000,Gerth und Jobst A.G. & Co. KG,REVOLUT,2020-10-13,out
1308,59,32000,Roller GmbH & Co. KG,COMMERZBANK,2018-03-08,out
1309,8,36000,Matthias und Ross K.G,COMMERZBANK,2019-03-06,in
1310,78,40000,Dehn und Friebe O.H.G.,COMMERZBANK,2021-11-06,in
1311,18,38000,Groh A.G. & Co. KG,N26,2020-09-28,in
1312,56,47000,Seger & Reinartz GmbH u. Co. KG,SANTANDER,2018-06-01,in
1313,47,19000,Storm & Mäder OHG,COMMERZBANK,2018-02-17,out
1314,63,32000,Scheid A.G. & Co. KG,COMMERZBANK,2021-03-15,out
1315,39,28000,Freudenberg K.G,N26,2018-03-01,out
1316,1,38000,Holzer u. Diener G.M.B.H.,COMMERZBANK,2018-09-05,in
1317,38,40000,Mayer K.G.,WISE,2020-03-06,out
1318,18,19000,Wicke u. Thaler GmbH & Co. KG,N26,2020-10-02,out
1319,62,35000,Brock & Fischbach AG & Co. KG,WISE,2021-04-13,out
1320,49,48000,Friedrichs GmbH & Co. KG,COMMERZBANK,2019-06-26,in
1321,80,44000,Hörl A.G.,SANTANDER,2020-10-31,in
1322,93,15000,Knecht KG,DEUTSCHE BANK,2021-09-09,out
1323,1,18000,Georgi und Lehmkuhl G.m.b.H.,SANTANDER,2019-06-22,in
1324,64,13000,ReutterKommanditgesellschaft,N26,2019-12-24,out
1325,59,32000,Bücker G.M.B.H.,N26,2019-08-11,in
1326,49,21000,Kirchner u. Schulte GMBH,COMMERZBANK,2021-03-19,out
1327,90,34000,Mutschler O.H.G,DEUTSCHE BANK,2021-07-25,in
1328,15,21000,Gries KG,SANTANDER,2019-07-23,out
1329,72,30000,Pausch u. Schweikert K.G.,DEUTSCHE BANK,2021-10-08,in
1330,44,13000,Eberle AG,N26,2020-05-27,out
1331,96,26000,Andresen und Mücke GmbH & Co. KG,N26,2020-09-16,in
1332,16,11000,Würfel A.G,SANTANDER,2021-08-24,in
1333,9,16000,Wein G.m.b.H.,N26,2021-02-19,in
1334,96,26000,Stich und Scharf AG u. Co. KG,COMMERZBANK,2019-12-05,in
1335,28,29000,Mittermeier A.G,N26,2019-12-11,in
1336,47,47000,Storm & Mäder OHG,DEUTSCHE BANK,2020-01-04,out
1337,5,48000,Wehner & Brede A.G,DEUTSCHE BANK,2019-04-16,in
1338,83,31000,Hielscher u. Götze A.G,WISE,2018-10-13,out
1339,47,38000,Fischbach G.m.b.H.,REVOLUT,2018-01-30,out
1340,40,50000,Betz & Henrichs K.G.,DEUTSCHE BANK,2020-10-06,out
1341,87,21000,Rupp K.G,N26,2020-12-17,out
1342,31,42000,Debus und Witzke GmbH u. Co. KG,COMMERZBANK,2020-08-29,in
1343,72,47000,Jost O.H.G,COMMERZBANK,2020-02-17,in
1344,21,50000,Döring O.H.G.,WISE,2021-06-01,out
1345,5,26000,Wagner & ThöneGesellschaft M.B.H.,COMMERZBANK,2020-06-15,out
1346,60,22000,Dittmar G.M.B.H.,DEUTSCHE BANK,2018-07-09,out
1347,62,29000,Wildner und Zeidler Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2021-10-04,out
1348,28,31000,Keitel G.m.b.H.,COMMERZBANK,2019-05-31,out
1349,31,11000,Gerhard AG & Co. KG,COMMERZBANK,2020-12-06,out
1350,43,30000,Schäffer Gesellschaft mbH,N26,2018-09-13,out
1351,11,44000,Wendler OHG,SANTANDER,2020-12-26,in
1352,67,25000,Bosch K.G.,DEUTSCHE BANK,2018-04-30,in
1353,45,12000,Schimmel A.G. & Co. KG,REVOLUT,2018-12-30,in
1354,69,31000,Flohr und Schüle G.M.B.H.,DEUTSCHE BANK,2021-04-25,out
1355,36,40000,Funk K.G,COMMERZBANK,2018-08-07,in
1356,84,33000,Bertsch & KürschnerGesellschaft M.B.H.,REVOLUT,2019-02-24,in
1357,13,38000,Schubert AG u. Co. KG,SANTANDER,2019-12-27,out
1358,68,19000,Kröner AG und Co. KG,COMMERZBANK,2020-05-22,out
1359,65,24000,Siegmund Offene Handelsgesellschaft,DEUTSCHE BANK,2020-09-10,out
1360,18,41000,Gödecke & Kempe Gesellschaft M.B.H.,REVOLUT,2018-03-03,in
1361,100,11000,Eder A.G,DEUTSCHE BANK,2019-06-01,in
1362,42,45000,Vogler & Weiser GmbH & Co. KG,REVOLUT,2020-05-08,out
1363,57,20000,Stahl GMBH,DEUTSCHE BANK,2021-02-02,in
1364,24,32000,Ludwig und Obermaier Gesellschaft mit beschränkter Haftung,SANTANDER,2019-01-05,in
1365,12,27000,Stiller AG,DEUTSCHE BANK,2018-10-23,out
1366,68,35000,Lüdemann & Scharf G.M.B.H.,SANTANDER,2020-07-09,out
1367,35,27000,Plöger K.G,DEUTSCHE BANK,2018-03-02,out
1368,12,21000,Günzel u. Gebhard A.G.,COMMERZBANK,2021-11-22,out
1369,22,14000,Voges GMBH,N26,2019-06-27,in
1370,27,40000,Rapp Gesellschaft mit beschränkter Haftung,WISE,2018-06-11,out
1371,13,10000,Weiser A.G. & Co. KG,DEUTSCHE BANK,2020-07-26,out
1372,44,39000,Philipps u. Hänsch GmbH & Co. KG,COMMERZBANK,2018-05-07,out
1373,8,41000,Tiede und Seger K.G.,COMMERZBANK,2019-04-16,out
1374,88,42000,Flick und Schönberg AG & Co. KG,N26,2020-08-02,out
1375,97,33000,Wittenberg und Kaps K.G,WISE,2021-02-25,in
1376,30,30000,Burkard AG,DEUTSCHE BANK,2021-10-01,in
1377,38,32000,Rose AG u. Co. KG,SANTANDER,2019-05-30,in
1378,16,23000,Freyer Offene Handelsgesellschaft,N26,2019-11-25,in
1379,60,32000,Kastl A.G,N26,2018-12-17,in
1380,26,36000,Platz A.G. & Co. KG,SANTANDER,2018-01-29,out
1381,51,17000,Seubert und Wolf GmbH und Co. KG,WISE,2018-09-01,in
1382,72,27000,Nitz O.H.G.,COMMERZBANK,2020-01-18,in
1383,45,30000,Schimmel A.G. & Co. KG,SANTANDER,2020-11-03,in
1384,94,32000,Wolters und Krumm KG,COMMERZBANK,2020-09-24,in
1385,64,30000,Behn GmbH,COMMERZBANK,2019-03-22,in
1386,28,26000,Petry GMBH,WISE,2019-09-12,out
1387,95,33000,Wachter u. Bausch G.M.B.H.,DEUTSCHE BANK,2021-10-26,out
1388,79,17000,Obst O.H.G,COMMERZBANK,2020-12-20,in
1389,20,13000,PfauKommanditgesellschaft,DEUTSCHE BANK,2021-03-17,in
1390,1,48000,Hettich O.H.G,COMMERZBANK,2019-10-29,out
1391,87,38000,Lehr O.H.G,WISE,2018-10-13,in
1392,8,40000,Schuhmann KG,N26,2019-04-05,in
1393,79,30000,Obst O.H.G,SANTANDER,2018-10-25,in
1394,94,10000,Rohloff A.G,REVOLUT,2018-10-19,in
1395,96,31000,Andresen und Mücke GmbH & Co. KG,N26,2020-02-02,in
1396,2,28000,Albrecht O.H.G,DEUTSCHE BANK,2020-02-01,in
1397,38,36000,Rose AG u. Co. KG,DEUTSCHE BANK,2020-08-23,out
1398,49,42000,Steinberg O.H.G,REVOLUT,2021-10-29,in
1399,94,41000,Merz und Roch AG und Co. KG,SANTANDER,2018-12-14,in
1400,86,49000,GlaserGesellschaft mbH,N26,2020-05-30,out
1401,19,29000,KunstOffene Handelsgesellschaft,DEUTSCHE BANK,2021-07-11,out
1402,27,13000,Hesse und Kolb GmbH,COMMERZBANK,2021-07-25,in
1403,30,39000,Nehls und Wedel A.G.,COMMERZBANK,2020-09-13,out
1404,75,32000,Schulte AG & Co. KG,DEUTSCHE BANK,2021-02-21,out
1405,83,39000,Sinn AG u. Co. KG,DEUTSCHE BANK,2021-04-11,in
1406,96,29000,Andresen und Mücke GmbH & Co. KG,N26,2020-09-27,in
1407,63,33000,Stoffel GmbH u. Co. KG,COMMERZBANK,2020-02-22,in
1408,26,37000,Platz A.G. & Co. KG,DEUTSCHE BANK,2020-01-11,in
1409,32,20000,Nachtigall AG und Co. KG,COMMERZBANK,2018-09-29,out
1410,64,38000,Loth GmbH und Co. KG,COMMERZBANK,2018-11-27,out
1411,88,36000,Flick und Schönberg AG & Co. KG,DEUTSCHE BANK,2018-06-23,in
1412,51,35000,BuchGesellschaft M.B.H.,WISE,2021-03-21,in
1413,79,49000,Obst O.H.G,SANTANDER,2018-01-31,in
1414,70,21000,Meiners u. Katzer GmbH & Co. KG,COMMERZBANK,2019-10-05,out
1415,93,39000,Mertens & Franz Gesellschaft mbH,COMMERZBANK,2018-05-01,out
1416,70,48000,Meiners u. Katzer GmbH & Co. KG,COMMERZBANK,2020-10-14,out
1417,10,16000,Sander G.M.B.H.,DEUTSCHE BANK,2018-05-06,out
1418,1,42000,Georgi und Lehmkuhl G.m.b.H.,SANTANDER,2021-08-05,out
1419,73,19000,Limbach AG u. Co. KG,DEUTSCHE BANK,2021-06-24,in
1420,82,36000,Drescher und Ulbrich A.G.,REVOLUT,2021-10-04,out
1421,84,11000,Marschner AG u. Co. KG,N26,2018-08-18,out
1422,2,33000,Steinmetz und Zimmer AG & Co. KG,COMMERZBANK,2018-11-17,in
1423,68,28000,Frei AG und Co. KG,DEUTSCHE BANK,2021-11-01,in
1424,53,12000,Gebhard AG u. Co. KG,SANTANDER,2019-12-28,out
1425,9,14000,Wein G.m.b.H.,SANTANDER,2021-08-13,out
1426,67,28000,Dörfler Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-01-30,out
1427,6,12000,RöderGesellschaft mit beschränkter Haftung,SANTANDER,2020-06-22,in
1428,48,33000,Kuntz u. Adler GmbH,REVOLUT,2020-02-04,out
1429,98,12000,Kellermann GMBH,COMMERZBANK,2021-12-05,in
1430,8,41000,Stöber und Heise Gesellschaft mit beschränkter Haftung,COMMERZBANK,2019-06-24,out
1431,4,43000,Kley GMBH,COMMERZBANK,2020-04-11,out
1432,38,24000,Rose AG u. Co. KG,REVOLUT,2021-11-07,in
1433,89,39000,Träger G.m.b.H.,N26,2020-05-29,in
1434,36,34000,Wolf u. Flohr OHG,DEUTSCHE BANK,2019-04-02,out
1435,22,16000,Weiland und Diekmann Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2020-08-26,in
1436,83,18000,Schulten und Kerner Gesellschaft M.B.H.,DEUTSCHE BANK,2019-04-16,in
1437,47,33000,Griese OHG,COMMERZBANK,2018-08-14,in
1438,2,30000,Schmalz und Hahne K.G.,SANTANDER,2020-05-12,in
1439,58,42000,Speck GMBH,COMMERZBANK,2021-09-30,out
1440,60,17000,Kamps GmbH & Co. KG,SANTANDER,2018-04-25,in
1441,19,36000,Fetzer O.H.G,SANTANDER,2021-03-23,out
1442,61,26000,HagelOffene Handelsgesellschaft,DEUTSCHE BANK,2021-12-25,out
1443,28,32000,Keitel G.m.b.H.,SANTANDER,2019-10-13,out
1444,72,44000,Thom G.m.b.H.,N26,2020-10-08,out
1445,30,43000,Nehls und Wedel A.G.,COMMERZBANK,2020-03-06,in
1446,7,35000,Abt Aktiengesellschaft,DEUTSCHE BANK,2020-12-04,in
1447,29,28000,Motz G.m.b.H.,COMMERZBANK,2019-10-28,out
1448,55,42000,Rupp O.H.G.,SANTANDER,2019-07-20,out
1449,28,36000,Keitel G.m.b.H.,N26,2020-01-01,in
1450,49,29000,Voges & Reichel AG u. Co. KG,SANTANDER,2021-06-13,out
1451,87,23000,Hohl G.m.b.H.,COMMERZBANK,2019-04-29,in
1452,70,20000,Meiners u. Katzer GmbH & Co. KG,COMMERZBANK,2021-10-31,in
1453,35,14000,Fey AG u. Co. KG,REVOLUT,2018-03-30,in
1454,90,49000,Dräger u. Koop A.G.,COMMERZBANK,2021-05-26,in
1455,67,46000,Dörfler Gesellschaft mit beschränkter Haftung,DEUTSCHE BANK,2018-05-05,in
1456,69,34000,Flohr und Schüle G.M.B.H.,DEUTSCHE BANK,2019-04-08,in
1457,4,27000,Kley GMBH,REVOLUT,2018-01-23,out
1458,75,41000,Hensel und Olschewski AG und Co. KG,COMMERZBANK,2018-06-21,in
1459,14,36000,HannigAktiengesellschaft,COMMERZBANK,2020-10-09,out
1460,40,32000,Dost GmbH u. Co. KG,WISE,2021-12-12,in
1461,90,32000,Weißbach GmbH und Co. KG,DEUTSCHE BANK,2018-12-17,out
1462,89,27000,Stotz Gesellschaft mbH,DEUTSCHE BANK,2020-05-31,in
1463,2,23000,Thiele & Hammes GmbH & Co. KG,SANTANDER,2018-02-11,in
1464,36,34000,Weidner GmbH,DEUTSCHE BANK,2020-02-10,out
1465,45,17000,Teuber A.G.,N26,2021-05-14,in
1466,89,25000,SchottGesellschaft M.B.H.,SANTANDER,2019-07-08,in
1467,58,46000,Schwarz AG,SANTANDER,2018-02-13,out
1468,33,30000,Hunger A.G,DEUTSCHE BANK,2020-07-28,in
1469,71,46000,Heinzelmann u. Woll GmbH & Co. KG,N26,2021-07-11,in
1470,69,39000,Grünewald AG,COMMERZBANK,2019-08-23,in
1471,39,41000,Freudenberg K.G,DEUTSCHE BANK,2018-05-11,out
1472,99,48000,Risse und Reindl O.H.G,REVOLUT,2019-04-05,in
1473,15,15000,Flick AG & Co. KG,SANTANDER,2018-01-04,out
1474,64,26000,Behn GmbH,REVOLUT,2019-07-23,out
1475,50,20000,Loose & Hoffmeister G.m.b.H.,DEUTSCHE BANK,2019-09-08,in
1476,83,16000,Rupprecht GMBH,N26,2019-08-29,in
1477,28,37000,Siefert und Rüter KG,REVOLUT,2019-01-04,out
1478,75,30000,Hornung und WeyandKommanditgesellschaft,N26,2021-10-02,out
1479,32,36000,Storm A.G.,SANTANDER,2018-11-07,in
1480,20,10000,Grundmann G.M.B.H.,SANTANDER,2018-03-30,in
1481,2,43000,Thiem GmbH,COMMERZBANK,2018-09-27,in
1482,15,30000,Flick AG & Co. KG,N26,2018-06-25,in
1483,90,18000,Kupka AG & Co. KG,COMMERZBANK,2018-04-21,out
1484,49,50000,Voges & Reichel AG u. Co. KG,WISE,2019-12-18,out
1485,43,10000,Korb GmbH und Co. KG,N26,2018-03-25,in
1486,92,10000,Schaller & Karl OHG,COMMERZBANK,2020-12-11,out
1487,86,30000,GlaserGesellschaft mbH,SANTANDER,2019-01-11,out
1488,64,23000,Hauser A.G. & Co. KG,WISE,2021-09-04,out
1489,81,16000,Böhm und Schild O.H.G,WISE,2019-06-28,in
1490,34,46000,Kirchhof K.G,REVOLUT,2020-05-31,in
1491,8,45000,Möbus GMBH,SANTANDER,2018-11-23,in
1492,90,22000,Kupka AG & Co. KG,COMMERZBANK,2020-01-02,out
1493,60,34000,Post und Guse GmbH und Co. KG,SANTANDER,2018-10-21,out
1494,68,35000,Demir & RießGesellschaft M.B.H.,DEUTSCHE BANK,2021-03-31,in
1495,89,38000,KieferOffene Handelsgesellschaft,DEUTSCHE BANK,2019-06-02,out
1496,90,46000,Hellmich GmbH,COMMERZBANK,2019-09-27,out
1497,32,11000,Schulten u. Retzlaff AG und Co. KG,REVOLUT,2021-02-24,in
1498,96,10000,Andresen und Mücke GmbH & Co. KG,N26,2020-06-07,out
1499,21,23000,HerzigOffene Handelsgesellschaft,N26,2021-05-08,in
1500,26,48000,Georgi und Wohlfahrt GMBH,REVOLUT,2018-10-28,out
1501,72,24000,Pech GmbH und Co. KG,WISE,2020-01-29,out
1502,82,34000,Weyers und Wiemann GmbH und Co. KG,DEUTSCHE BANK,2020-12-13,out
1503,55,35000,Voigtländer & Heine OHG,REVOLUT,2018-01-09,in
1504,34,13000,Höfler und Kübler Gesellschaft mbH,COMMERZBANK,2019-04-16,in
1505,36,35000,Herdt und Heinemann A.G. & Co. KG,N26,2018-12-01,in
1506,40,45000,Lentz GmbH,DEUTSCHE BANK,2021-03-06,out
1507,59,37000,Flohr AG,COMMERZBANK,2018-09-05,out
1508,70,28000,Meiners u. Katzer GmbH & Co. KG,DEUTSCHE BANK,2021-12-01,out
1509,15,13000,Krenz O.H.G.,SANTANDER,2020-08-21,out
1510,94,18000,Matthies AG,SANTANDER,2021-02-22,in
1511,49,26000,Voges & Reichel AG u. Co. KG,COMMERZBANK,2019-01-23,in
1512,28,17000,Keitel G.m.b.H.,COMMERZBANK,2020-02-08,in
1513,49,21000,Schnurr A.G. & Co. KG,DEUTSCHE BANK,2018-09-05,out
1514,37,23000,Behm A.G.,WISE,2020-05-16,in
1515,14,14000,Thom AG,DEUTSCHE BANK,2018-10-22,out
1516,93,24000,Mertens & Franz Gesellschaft mbH,DEUTSCHE BANK,2019-10-10,in
1517,95,46000,Rogge Offene Handelsgesellschaft,DEUTSCHE BANK,2018-02-01,in
1518,23,33000,Heisig Offene Handelsgesellschaft,SANTANDER,2018-06-26,out
1519,48,40000,Volkmann GmbH & Co. KG,SANTANDER,2020-11-05,in
1520,78,32000,Meiners OHG,WISE,2021-01-14,in
1521,73,20000,Weidmann A.G. & Co. KG,DEUTSCHE BANK,2021-10-07,in
1522,1,35000,Kirschbaum & Heidemann GMBH,DEUTSCHE BANK,2021-08-06,in
1523,62,19000,Breit u. Kirschner Kommanditgesellschaft,WISE,2020-12-09,in
1524,79,25000,Obst O.H.G,REVOLUT,2021-03-08,in
1525,81,21000,Scheibe AG & Co. KG,SANTANDER,2018-09-13,in
1526,73,49000,Jauch AG u. Co. KG,SANTANDER,2019-10-13,in
1527,73,24000,Hermann und Lücke A.G.,WISE,2019-09-30,out
1528,99,41000,Fink u. DenkOffene Handelsgesellschaft,REVOLUT,2020-02-23,out
1529,98,35000,Kellermann GMBH,SANTANDER,2020-10-20,in
1530,11,47000,Kindermann und Dyck KG,SANTANDER,2020-07-30,out
1531,45,19000,Gries GmbH,N26,2019-04-02,out
1532,85,45000,Stecher GmbH u. Co. KG,REVOLUT,2019-05-28,in
1533,9,25000,Dräger GmbH und Co. KG,COMMERZBANK,2019-06-11,in
1534,100,31000,Biehl K.G,COMMERZBANK,2019-03-21,out
1535,24,23000,Licht GMBH,SANTANDER,2020-01-07,in
1536,5,48000,Erbe GmbH & Co. KG,SANTANDER,2021-06-24,in
1537,74,33000,Kube K.G,COMMERZBANK,2018-05-14,in
1538,43,33000,Mengel O.H.G.,COMMERZBANK,2019-02-28,out
1539,84,33000,Eckstein A.G.,REVOLUT,2018-04-19,in
1540,46,28000,Winkel A.G.,SANTANDER,2020-07-27,out
1541,37,30000,Thamm AG & Co. KG,REVOLUT,2020-05-11,out
1542,26,33000,Brückner u. Auer G.M.B.H.,REVOLUT,2019-02-12,in
1543,99,20000,Ammon GmbH u. Co. KG,COMMERZBANK,2019-09-15,out
1544,87,29000,Kroll AG u. Co. KG,SANTANDER,2018-04-11,out
1545,38,10000,Rose AG u. Co. KG,SANTANDER,2018-12-18,out
1546,77,35000,Freier u. Pütz GmbH und Co. KG,COMMERZBANK,2019-04-17,in
1547,100,29000,Kind & Pick GmbH und Co. KG,COMMERZBANK,2018-12-14,in
1548,78,15000,SchleichOffene Handelsgesellschaft,SANTANDER,2019-12-24,out
1549,96,10000,Weyer OHG,SANTANDER,2021-02-11,in
1550,80,42000,Bott u. Brecht A.G.,WISE,2018-05-16,out
1551,7,39000,Hinz A.G.,WISE,2021-08-15,in
1552,45,46000,Lösch GmbH und Co. KG,DEUTSCHE BANK,2019-08-27,out
1553,91,19000,Czech AG und Co. KG,DEUTSCHE BANK,2021-08-11,in
1554,100,17000,Wiegel Gesellschaft mbH,SANTANDER,2019-04-01,out
1555,62,19000,Brock & Fischbach AG & Co. KG,COMMERZBANK,2019-04-29,out
1556,89,10000,Gries G.m.b.H.,WISE,2019-04-15,in
1557,35,19000,Pfeiffer K.G.,COMMERZBANK,2019-06-29,out
1558,73,36000,Limbach AG u. Co. KG,DEUTSCHE BANK,2021-09-23,in
1559,77,32000,Träger AG & Co. KG,DEUTSCHE BANK,2018-04-02,in
1560,83,12000,Heisig und Hertlein A.G. & Co. KG,REVOLUT,2018-09-29,out
1561,87,24000,Ganser G.m.b.H.,SANTANDER,2020-07-27,out
1562,48,27000,Pagel u. Merkel GmbH und Co. KG,DEUTSCHE BANK,2019-02-11,out
1563,55,10000,Stach OHG,WISE,2018-07-30,out
1564,46,36000,HeckerGesellschaft mbH,SANTANDER,2019-08-11,in
1565,90,37000,Sattler u. SpenglerOffene Handelsgesellschaft,COMMERZBANK,2019-03-27,in
1566,16,22000,Blechschmidt GmbH & Co. KG,DEUTSCHE BANK,2019-06-28,in
1567,25,24000,Rickert AG u. Co. KG,DEUTSCHE BANK,2019-01-28,in
1568,6,33000,RöderGesellschaft mit beschränkter Haftung,COMMERZBANK,2019-08-29,in
1569,48,35000,Pagel u. Merkel GmbH und Co. KG,N26,2019-07-21,out
1570,37,47000,Behm A.G.,SANTANDER,2018-08-22,in
1571,47,32000,Büsing A.G,DEUTSCHE BANK,2018-01-20,out
1572,66,49000,Rosenbaum und Heiland KG,N26,2019-10-13,out
1573,22,30000,Salomon und Haake AG u. Co. KG,COMMERZBANK,2018-07-24,out
1574,41,36000,Koop AG & Co. KG,DEUTSCHE BANK,2020-12-14,out
1575,48,41000,Pagel u. Merkel GmbH und Co. KG,WISE,2018-07-22,out
1576,43,22000,Hörner A.G,SANTANDER,2020-09-08,out
1577,16,28000,HenningsKommanditgesellschaft,WISE,2021-07-04,in
1578,57,11000,Schult G.m.b.H.,DEUTSCHE BANK,2020-04-04,out
1579,66,10000,Scheibel OHG,N26,2018-09-15,out
1580,1,20000,Schlecht Gesellschaft mbH,COMMERZBANK,2018-01-22,out
1581,43,29000,Junker u. Wittek G.M.B.H.,REVOLUT,2018-04-10,out
1582,5,46000,Großer AG & Co. KG,SANTANDER,2018-10-02,out
1583,90,42000,Kupka AG & Co. KG,DEUTSCHE BANK,2020-01-09,in
1584,91,46000,Raab & Schroeder GMBH,REVOLUT,2020-07-17,out
1585,58,14000,Buchner A.G,SANTANDER,2018-08-20,in
1586,77,24000,Freier u. Pütz GmbH und Co. KG,REVOLUT,2021-02-27,out
1587,59,45000,Siegel AG,WISE,2018-06-24,out
1588,24,41000,Lutz und Zöller GmbH,N26,2020-02-10,in
1589,78,12000,Selle OHG,WISE,2021-02-09,in
1590,49,46000,Spiekermann und Timmermann AG & Co. KG,COMMERZBANK,2019-10-10,in
1591,47,18000,Storm & Mäder OHG,WISE,2021-12-03,out
1592,41,46000,Heymann A.G. & Co. KG,SANTANDER,2018-09-26,in
1593,86,18000,Brinker AG u. Co. KG,WISE,2020-06-13,out
1594,34,43000,Selzer AG & Co. KG,N26,2019-11-23,out
1595,96,35000,Ulbrich und Becker OHG,COMMERZBANK,2018-08-11,out
1596,74,50000,Fromm A.G,SANTANDER,2018-11-15,in
1597,5,36000,Wagner & ThöneGesellschaft M.B.H.,COMMERZBANK,2021-09-03,out
1598,77,45000,Kurth G.M.B.H.,COMMERZBANK,2020-01-28,in
1599,3,19000,Heller K.G,DEUTSCHE BANK,2018-04-20,out
1600,74,31000,Wicke O.H.G,SANTANDER,2021-10-27,in
1601,17,32000,Basler und Bongartz G.m.b.H.,COMMERZBANK,2020-08-07,out
1602,47,27000,Storm & Mäder OHG,DEUTSCHE BANK,2020-06-16,out
1603,65,19000,Demmer u. Schäffler K.G,COMMERZBANK,2020-05-05,in
1604,58,40000,Speck GMBH,SANTANDER,2018-09-20,in
1605,65,17000,Werth A.G.,DEUTSCHE BANK,2019-05-20,out
1606,34,23000,Selzer AG & Co. KG,N26,2021-05-21,out
1607,59,29000,Siegel Gesellschaft M.B.H.,COMMERZBANK,2018-11-17,out
1608,50,45000,Borgmann & Küchler Gesellschaft M.B.H.,COMMERZBANK,2021-04-27,out
1609,92,47000,Kugler und RosenbergerKommanditgesellschaft,WISE,2021-05-28,in
1610,22,33000,Grohmann und Stender GmbH & Co. KG,WISE,2019-12-13,out
1611,53,49000,Koppe AG u. Co. KG,SANTANDER,2021-09-26,in
1612,13,15000,Schubert AG u. Co. KG,DEUTSCHE BANK,2021-04-19,out
1613,96,11000,Eilers u. Utz G.M.B.H.,DEUTSCHE BANK,2020-11-01,out
1614,92,43000,Glatz AG u. Co. KG,N26,2019-06-02,in
1615,81,33000,Kappler A.G. & Co. KG,N26,2019-11-09,out
1616,17,17000,Basler und Bongartz G.m.b.H.,REVOLUT,2018-09-14,in
1617,55,45000,Glück AG,COMMERZBANK,2019-12-12,in
1618,59,42000,Siegel AG,COMMERZBANK,2018-06-26,in
1619,30,43000,Hagen und Benner G.M.B.H.,REVOLUT,2019-10-17,out
1620,83,27000,Heide G.M.B.H.,DEUTSCHE BANK,2021-11-29,out
1621,44,25000,Schimmel und DinkelKommanditgesellschaft,N26,2018-04-18,in
1622,1,36000,ZacherKommanditgesellschaft,COMMERZBANK,2020-09-24,in
1623,69,38000,Brüning AG & Co. KG,DEUTSCHE BANK,2021-09-19,in
1624,23,15000,Sieger AG & Co. KG,SANTANDER,2018-01-15,out
1625,58,37000,Maas und Seifert KG,SANTANDER,2021-03-01,in
1626,22,42000,Salomon und Haake AG u. Co. KG,REVOLUT,2020-10-14,out
1627,6,19000,JüngerOffene Handelsgesellschaft,SANTANDER,2020-02-10,out
1628,60,17000,Freier & Herbst GmbH,WISE,2021-06-19,in
1629,35,42000,Koslowski & Rühle A.G,N26,2021-08-20,in
1630,45,38000,Franke G.m.b.H.,SANTANDER,2021-11-17,in
1631,55,49000,Blankenburg A.G.,REVOLUT,2021-04-27,in
1632,47,29000,Storm GMBH,WISE,2020-10-28,in
1633,3,12000,Jakob K.G,COMMERZBANK,2019-10-26,out
1634,17,11000,Basler und Bongartz G.m.b.H.,DEUTSCHE BANK,2019-12-27,in
1635,58,22000,Schuster A.G.,SANTANDER,2021-11-19,in
1636,82,42000,Lampert O.H.G.,WISE,2018-07-26,in
1637,59,47000,Siegel AG,COMMERZBANK,2019-01-29,out
1638,5,30000,DiefenbachGesellschaft mbH,DEUTSCHE BANK,2018-03-08,out
1639,61,45000,HagelOffene Handelsgesellschaft,WISE,2021-03-11,out
1640,67,31000,Hennecke OHG,N26,2019-02-21,in
1641,22,48000,Salomon und Haake AG u. Co. KG,SANTANDER,2018-04-15,out
1642,80,27000,Bott u. Brecht A.G.,COMMERZBANK,2019-12-19,in
1643,61,48000,HagelOffene Handelsgesellschaft,COMMERZBANK,2020-03-14,out
1644,57,10000,Paul O.H.G,SANTANDER,2021-05-28,out
